sampleSize,timing,keycomp
5496000,8408440242,127228883
5501000,8678370765,127353835
5506000,8496771584,127476515
5511000,8463116189,127597356
5516000,8412356180,127722558
5521000,8370099381,127840885
5526000,8605448959,127966329
5531000,8421202729,128088577
5536000,8539340075,128212707
5541000,8516434015,128336077
5546000,8419818167,128458472
5551000,8371081657,128581901
5556000,8544750987,128705042
5561000,8671292355,128828970
5566000,8499578414,128950498
5571000,8579199173,129073084
5576000,8876094492,129195090
5581000,8524359298,129318164
5586000,8668874833,129441812
5591000,8543642521,129567392
5596000,8789086947,129687949
5601000,8619740959,129812023
5606000,8542339424,129935823
5611000,8619464581,130058291
5616000,8917703570,130183070
5621000,8585106703,130303779
5626000,8606717486,130426719
5631000,8690527478,130550447
5636000,8557829438,130675129
5641000,8689418516,130798171
5646000,8624774211,130919761
5651000,9063062445,131043247
5656000,8810648159,131167092
5661000,8727680507,131288924
5666000,8738307664,131414168
5671000,8710258230,131538749
5676000,8651538851,131658107
5681000,8560915143,131781477
5686000,8509869283,131904744
5691000,8438623476,132029298
5696000,8691767461,132151778
5701000,8640918805,132272773
5706000,8641560403,132398284
5711000,8672580278,132523778
5716000,8320240656,132642001
5721000,8343559988,132767873
5726000,8860169916,132890978
5731000,8711853883,133012162
5736000,8817013482,133136072
5741000,8422295458,133257995
5746000,9468842168,133382187
5751000,9298493838,133505691
5756000,9065342575,133627946
5761000,9421674188,133750826
5766000,9525636560,133873372
5771000,9864775263,133998592
5776000,10057649429,134120578
5781000,9654686695,134244313
5786000,9583581364,134368633
5791000,9983811647,134491727
5796000,9910351735,134613870
5801000,9780403119,134736746
5806000,9487395884,134861197
5811000,10608109992,134986641
5816000,11105218296,135107944
5821000,10145393798,135229815
5826000,10153475598,135354407
5831000,9856220278,135476369
5836000,9873851691,135602329
5841000,10522814764,135725608
5846000,10227004155,135844907
5851000,10470928563,135969843
5856000,10220092572,136091077
5861000,10190123195,136216416
5866000,10191610092,136340745
5871000,10524636205,136464487
5876000,10624618337,136585276
5881000,10231699009,136707018
5886000,10634024097,136832606
5891000,10261230549,136954447
5896000,10778877351,137077196
5901000,11024145646,137200669
5906000,10885895225,137326025
5911000,10994411398,137448311
5916000,10887693848,137572697
5921000,10578089494,137697156
5926000,10541993732,137818468
5931000,9755876195,137942175
5936000,9612389893,138064386
5941000,9547173080,138185956
5946000,9749763352,138311815
5951000,9939181843,138436687
5956000,9976086152,138559417
5961000,9658271911,138682383
5966000,10055379098,138803579
5971000,9570366182,138928800
5976000,9933140237,139050601
5981000,9723414474,139175273
5986000,10127147451,139294936
5991000,9635647409,139421090
5996000,9787258464,139541696
6001000,9656165411,139667108
6006000,9855348362,139790303
6011000,9679016363,139913298
6016000,10147291665,140037635
6021000,9693137294,140161366
6026000,9831466878,140282828
6031000,9752793800,140405913
6036000,9867623869,140530911
6041000,9677449501,140650517
6046000,9698052279,140774174
6051000,10074297585,140897733
6056000,9981389454,141023673
6061000,9952525033,141147502
6066000,9968012694,141268480
6071000,9733274527,141393693
6076000,9925153322,141515974
6081000,9944590645,141642599
6086000,10263189729,141761730
6091000,10590103386,141888252
6096000,9976941065,142012106
6101000,9827938759,142132558
6106000,9909891375,142260865
6111000,9818974921,142382310
6116000,10602231388,142501908
6121000,10235961767,142626437
6126000,9911733168,142751871
6131000,9865021462,142876201
6136000,10137192745,142997317
6141000,9962873016,143120127
6146000,10301542694,143241188
6151000,9854236026,143366207
6156000,9855207227,143490018
6161000,9745134168,143612138
6166000,9710710200,143740706
6171000,9897966935,143860603
6176000,10027545256,143982202
6181000,10291538974,144106826
6186000,10020387880,144228933
6191000,10432830434,144353163
6196000,10510053553,144476777
6201000,10695110105,144600997
6206000,10314510959,144720834
6211000,11493925382,144843732
6216000,11165044665,144972109
6221000,11046198106,145093076
6226000,11157015474,145217373
6231000,11492778753,145341680
6236000,10998890184,145461611
6241000,11390009146,145588836
6246000,11090303407,145709388
6251000,11273062056,145834569
6256000,11476612537,145955671
6261000,11448342736,146082477
6266000,11676655022,146203613
6271000,11556007148,146326089
6276000,11424805051,146450352
6281000,11599096164,146573489
6286000,11562120550,146696706
6291000,11595305579,146819946
6296000,11580474136,146944858
6301000,10837832367,147067281
6306000,10817473532,147194819
6311000,11356549823,147317871
6316000,12029172030,147440744
6321000,11324937833,147565817
6326000,11591858552,147689588
6331000,11032327373,147814705
6336000,11338956731,147938479
6341000,12093585445,148062960
6346000,11767101790,148188694
6351000,11389582415,148312840
6356000,11239412273,148433920
6361000,11059492672,148560710
6366000,11587400107,148681900
6371000,12964220565,148809819
6376000,13905594795,148932380
6381000,12304084125,149057928
6386000,12585867164,149179944
6391000,11908428006,149304190
6396000,11804702787,149429836
6401000,11733656143,149554562
6406000,12031459421,149678410
6411000,11549016526,149802070
6416000,11453070015,149925269
6421000,11613354806,150049830
6426000,11703728212,150176372
6431000,12148254804,150298490
6436000,12166289183,150424713
6441000,12041977910,150549455
6446000,12788883497,150670793
6451000,11992467485,150794387
6456000,12574540608,150918298
6461000,11476108385,151044296
6466000,11458412399,151170150
6471000,11692998853,151295374
6476000,11682861848,151416070
6481000,12533425035,151539864
6486000,12161374604,151665785
6491000,11871604588,151788806
6496000,12290668642,151911701
6501000,11187953128,152039062
6506000,12573380895,152164073
6511000,15080209005,152285203
6516000,12808612728,152410393
6521000,10858758887,152535860
6526000,11237930688,152660909
6531000,12318351593,152784439
6536000,12147989538,152907051
6541000,11162650686,153033349
6546000,11460879871,153156850
6551000,11212697345,153282145
6556000,11686100050,153403308
6561000,11936681163,153528352
6566000,12480189676,153654164
6571000,11506736312,153776956
6576000,11646583319,153904359
6581000,11852597623,154024729
6586000,12148360973,154151294
6591000,11920743113,154274628
6596000,17132383055,154400601
6601000,12948679826,154523531
6606000,11325106738,154649587
6611000,11560301395,154770913
6616000,11526777811,154898567
6621000,12087637077,155019264
6626000,11427866234,155147018
6631000,12616877354,155269236
6636000,11521483887,155393987
6641000,11046301293,155517504
6646000,12263369541,155642864
6651000,11209242100,155764184
6656000,11148570085,155891960
6661000,11141149753,156015188
6666000,11117833052,156140149
6671000,11522895299,156263306
6676000,12789861287,156387720
6681000,12706233615,156512139
6686000,12284184067,156636023
6691000,11461207804,156762983
6696000,11176901486,156887469
6701000,11221562088,157011525
6706000,11160983387,157133785
6711000,11662452550,157261917
6716000,11115142904,157383368
6721000,11298291911,157508554
6726000,11330897389,157633424
6731000,11587682108,157759361
6736000,11311795442,157880098
6741000,11515670651,158005870
6746000,11388353454,158127945
6751000,12164149336,158254209
6756000,11518971068,158374446
6761000,11304477766,158502474
6766000,11106769387,158625468
6771000,11233556191,158751413
6776000,11400864222,158873861
6781000,11597630970,158998071
6786000,11757520956,159122255
6791000,11639112876,159249572
6796000,11439469252,159373034
6801000,11448674552,159495750
6806000,11278706841,159622979
6811000,11267927001,159747110
6816000,11660203997,159869493
6821000,11603813892,159993228
6826000,11365148228,160115859
6831000,9710915205,160241088
6836000,7888765710,160368999
6841000,8082330483,160492180
6846000,8270445939,160614797
6851000,8336592584,160739436
6856000,8023003168,160865935
6861000,8304057356,160989829
6866000,8142803041,161112827
6871000,8051227955,161235944
6876000,8145387365,161361432
6881000,10279821083,161484951
6886000,9096383216,161610898
6891000,7980379674,161735576
6896000,8234117574,161859958
6901000,8138845072,161985328
6906000,8196505583,162107344
6911000,8145922193,162232011
6916000,7801266778,162357289
6921000,8655126201,162485112
6926000,8742219700,162607673
6931000,8089615447,162731764
6936000,8099179095,162857000
6941000,7991808843,162977232
6946000,7832940553,163104600
6951000,7834788794,163228140
6956000,7905936132,163353482
6961000,8912790304,163479211
6966000,8915526404,163603812
6971000,8765362473,163729471
6976000,7912273665,163850300
6981000,7689920788,163976169
6986000,7793988921,164099975
6991000,7608081175,164224127
6996000,7622462546,164348807
7001000,7839406571,164475594
7006000,8228253579,164598929
7011000,9526622867,164722156
7016000,10972073816,164844097
7021000,7985159119,164971845
7026000,7937252795,165094330
7031000,7977814460,165217914
7036000,7892406280,165346512
7041000,9176520427,165471320
7046000,8556773332,165593067
7051000,8018853498,165717057
7056000,7989490654,165844335
7061000,8000161149,165966434
7066000,8434077618,166088687
7071000,8171624119,166215862
7076000,7932144492,166337401
7081000,8239129562,166463191
7086000,8341383896,166592024
7091000,8280135879,166712865
7096000,8353794262,166833601
7101000,8700477048,166962687
7106000,7983592873,167089236
7111000,7904369844,167211333
7116000,8037156994,167335961
7121000,9032987640,167461310
7126000,8174736929,167584903
7131000,7834325719,167709923
7136000,8011752256,167832954
7141000,8104188415,167958558
7146000,8040372599,168082232
7151000,8177292552,168207781
7156000,7993799955,168334953
7161000,8412838291,168457695
7166000,7702575160,168581093
7171000,7738117872,168705090
7176000,7686407507,168832977
7181000,7841413448,168953953
7186000,7751426429,169079524
7191000,7804629418,169205295
7196000,7805494977,169330621
7201000,7968667522,169453487
7206000,7756328017,169576817
7211000,7775984049,169701799
7216000,7744100744,169826409
7221000,7793274910,169948759
7226000,7858386658,170073058
7231000,7856148310,170200061
7236000,7861079956,170326708
7241000,7856919196,170449520
7246000,7935631273,170573740
7251000,7838944902,170701719
7256000,7763384300,170822386
7261000,7770677385,170951365
7266000,7829750791,171071507
7271000,7770200265,171194439
7276000,7749696430,171319947
7281000,7807864279,171443524
7286000,8055574892,171571579
7291000,7800173123,171696763
7296000,7753974156,171819549
7301000,7788323927,171942681
7306000,7904972251,172066705
7311000,7919175336,172193527
7316000,7799550592,172314282
7321000,7840953331,172440342
7326000,8160996819,172566840
7331000,7770129905,172690223
7336000,7814330369,172813508
7341000,7796965118,172938842
7346000,7860923103,173064582
7351000,8237425209,173187605
7356000,8080886255,173312998
7361000,8491530860,173439055
7366000,8712093485,173560187
7371000,8258788517,173687013
7376000,9204549952,173808441
7381000,8813150667,173936513
7386000,9855349273,174065676
7391000,9656559945,174188636
7396000,8956923845,174313847
7401000,9209251982,174434773
7406000,9057995501,174560144
7411000,8836453424,174684006
7416000,8976125731,174809962
7421000,8785479410,174936139
7426000,8932318631,175060146
7431000,9018648458,175185598
7436000,9125266955,175308662
7441000,8066378626,175436436
7446000,7967145820,175562807
7451000,7983450727,175684248
7456000,7894775835,175809345
7461000,7885303032,175933569
7466000,8329718692,176059085
7471000,7933065873,176184060
7476000,8142807266,176305603
7481000,8203599856,176434835
7486000,8327653577,176559087
7491000,7897603736,176682532
7496000,7892339015,176810286
7501000,7938961824,176931317
7506000,8000130725,177059528
7511000,8208784581,177180543
7516000,8138280744,177305713
7521000,8267172216,177431279
7526000,7958092007,177554114
7531000,8011145025,177680141
7536000,8056636135,177804473
7541000,7986844300,177930175
7546000,7907695326,178055293
7551000,7941646979,178178258
7556000,8202704179,178305015
7561000,8207374436,178431293
7566000,7968628559,178554156
7571000,8214597105,178679638
7576000,8127862452,178803430
7581000,8108885358,178930407
7586000,8169593696,179054681
7591000,8177275894,179178567
7596000,8467484799,179306243
7601000,8135201926,179429997
7606000,8021265780,179554614
7611000,8052668016,179678167
7616000,8250957236,179804192
7621000,8002087973,179927930
7626000,8139280453,180054805
7631000,8210086773,180176247
7636000,8278590602,180301687
7641000,8180646838,180426201
7646000,8564919059,180550729
7651000,8726106810,180678100
7656000,9060437156,180803830
7661000,8811373537,180927051
7666000,8842857934,181050696
7671000,9024451079,181174553
7676000,9187283650,181301881
7681000,8474141155,181428192
7686000,8438700973,181550208
7691000,9163776848,181673568
7696000,10015541450,181801259
7701000,9650852183,181925187
7706000,8965078190,182049524
7711000,10396359444,182174980
7716000,9291960853,182301050
7721000,8844821583,182425043
7726000,8341062640,182547794
7731000,8453809079,182673887
7736000,8329831664,182800288
7741000,9411829931,182926435
7746000,8920763700,183048710
7751000,8380644528,183175550
7756000,8343399242,183298258
7761000,8318341224,183422549
7766000,9168936256,183548265
7771000,8866500561,183672734
7776000,9796750286,183799811
7781000,8906945466,183925801
7786000,8442859785,184049079
7791000,8948884820,184175102
7796000,8507203631,184299376
7801000,9469966798,184421253
7806000,8934750218,184545918
7811000,8356381662,184671099
7816000,8661599148,184796707
7821000,9384798576,184922355
7826000,8678046813,185046907
7831000,8403196490,185173028
7836000,8209685539,185296339
7841000,9353735247,185421536
7846000,8367346217,185547973
7851000,8401595005,185670991
7856000,9339009377,185796013
7861000,8778152370,185921443
7866000,8565794975,186046096
7871000,8527325911,186172304
7876000,8818404532,186296313
7881000,8543513181,186423541
7886000,8371485303,186544605
7891000,8830413070,186670669
7896000,9384874474,186795741
7901000,8466226670,186920320
7906000,9136665301,187043921
7911000,8640714610,187173693
7916000,8820674504,187293928
7921000,9459158458,187420645
7926000,9330871068,187546122
7931000,8980403787,187671357
7936000,8566061308,187794084
7941000,8640167689,187921170
7946000,8975251864,188043956
7951000,8609321669,188173845
7956000,9136783982,188293659
7961000,8585977029,188417250
7966000,8647299957,188544177
7971000,8504437768,188668551
7976000,8566176796,188793184
7981000,8470694402,188920007
7986000,9338298953,189046202
7991000,8492742579,189170339
7996000,8516969230,189294772
8001000,8902890067,189420729
8006000,8799563817,189544550
8011000,8507354022,189670267
8016000,8525623419,189795346
8021000,8664027944,189917995
8026000,8605373337,190041669
8031000,8607809153,190169742
8036000,8600075643,190296585
8041000,8927398658,190418481
8046000,8586734030,190546158
8051000,8938817116,190671446
8056000,8950754314,190794674
8061000,9147309537,190919811
8066000,9274664924,191045139
8071000,9257546436,191169042
8076000,8868709884,191289148
8081000,8691325088,191419397
8086000,8876546446,191546228
8091000,8559601220,191671004
8096000,8528544669,191796930
8101000,8812696723,191917834
8106000,8952446757,192042980
8111000,8969502472,192169098
8116000,8876101278,192293327
8121000,8802817930,192418234
8126000,8593430634,192544788
8131000,8648239987,192669309
8136000,8606359374,192792176
8141000,8716494658,192916020
8146000,9042204731,193041825
8151000,8935217405,193169376
8156000,8853455768,193293640
8161000,8678818953,193419180
8166000,9119752018,193540767
8171000,9812667281,193670181
8176000,9207840573,193794437
8181000,9615609860,193919152
8186000,9370545507,194043489
8191000,8730400525,194168338
8196000,8766762752,194290943
8201000,8715757867,194419103
8206000,9271017241,194545342
8211000,9372166914,194669846
8216000,9304348208,194795751
8221000,9555791708,194915875
8226000,9077460548,195044474
8231000,9330557392,195168255
8236000,9157587338,195296518
8241000,9159296612,195419459
8246000,8886472749,195543993
8251000,8987420973,195665709
8256000,9454095229,195794425
8261000,9170670033,195919482
8266000,9722090287,196040848
8271000,9442584709,196166266
8276000,10360045061,196293036
8281000,9269092935,196421444
8286000,8979831682,196543072
8291000,9371978127,196668210
8296000,8812026971,196789950
8301000,8879840216,196918376
8306000,8997271102,197044247
8311000,9041068815,197165710
8316000,9167944302,197292328
8321000,9097450554,197418503
8326000,9286644693,197541355
8331000,9037574194,197667095
8336000,9170410026,197794299
8341000,9224282087,197918329
8346000,8924383412,198040877
8351000,10204749652,198168401
8356000,9568459783,198295593
8361000,9170561169,198419264
8366000,8752982215,198542335
8371000,9102504012,198668245
8376000,8864981441,198796232
8381000,9271578049,198918850
8386000,8556461148,199045314
8391000,9240775836,199169850
8396000,9190916451,199296487
8401000,8853608117,199425140
8406000,8992955862,199549152
8411000,9698189585,199676880
8416000,8922721199,199805176
8421000,9421996420,199932495
8426000,9267398834,200058935
8431000,9577621592,200183227
8436000,9271557384,200312418
8441000,9387765892,200439010
8446000,9174841497,200567408
8451000,9382718976,200692310
8456000,10986681109,200820719
8461000,9344153337,200945589
8466000,10644600270,201075105
8471000,9093201984,201200171
8476000,8951715563,201331443
8481000,8792846045,201456872
8486000,8746339281,201582770
8491000,8898742462,201712012
8496000,10843906745,201835178
8501000,10265605672,201962258
8506000,9281413111,202091347
8511000,9688271857,202218258
8516000,9040585691,202345136
8521000,10036619130,202475531
